epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,524.817,1.21134,0.62901,1.68232,0.97283,0.97115,0.99234,0.89382,0.96925,0.48009,1.64659,0.00145246,0.00145246,0.00145246
15,561.05,1.24849,0.64488,1.68484,0.97863,0.96875,0.99307,0.88775,1.01914,0.52039,1.64447,0.00143595,0.00143595,0.00143595
16,597.471,1.18201,0.60707,1.66273,0.97956,0.97885,0.99403,0.8947,0.99181,0.48368,1.64672,0.00141945,0.00141945,0.00141945
17,632.759,1.189,0.60914,1.66805,0.98598,0.975,0.99416,0.89401,0.98555,0.46952,1.64014,0.00140295,0.00140295,0.00140295
18,669.878,1.16594,0.58938,1.6593,0.98928,0.97692,0.99418,0.89017,1.02716,0.47518,1.65097,0.00138644,0.00138644,0.00138644
19,706.522,1.14147,0.57229,1.65591,0.97699,0.97977,0.99404,0.90504,0.93633,0.45042,1.62701,0.00136994,0.00136994,0.00136994
20,743.298,1.12664,0.55911,1.66076,0.99114,0.98077,0.99452,0.90961,0.91298,0.43715,1.6293,0.00135344,0.00135344,0.00135344
21,779.16,1.11708,0.55368,1.64767,0.9881,0.98462,0.99442,0.89851,0.967,0.44947,1.64049,0.00133693,0.00133693,0.00133693
22,815.836,1.13339,0.55904,1.65433,0.99665,0.97308,0.99454,0.90799,0.90414,0.43789,1.6222,0.00132043,0.00132043,0.00132043
23,852.266,1.0995,0.53252,1.64649,0.98657,0.98854,0.99469,0.90189,0.93457,0.42068,1.6247,0.00130393,0.00130393,0.00130393
24,888.561,1.0991,0.55251,1.65545,0.98841,0.98388,0.99439,0.89866,0.96306,0.43994,1.63695,0.00128742,0.00128742,0.00128742
25,924.515,1.08618,0.53658,1.651,0.99603,0.96613,0.99424,0.91124,0.87986,0.42013,1.62312,0.00127092,0.00127092,0.00127092
26,961.492,1.0751,0.52561,1.64594,0.97818,0.96731,0.99348,0.91859,0.85165,0.42137,1.6144,0.00125442,0.00125442,0.00125442
27,996.759,1.07965,0.51549,1.63622,0.99229,0.98978,0.9949,0.90962,0.9165,0.40133,1.62512,0.00123791,0.00123791,0.00123791
28,1033.62,1.07167,0.51271,1.64409,0.98543,0.99038,0.99469,0.90589,0.91861,0.41111,1.63395,0.00122141,0.00122141,0.00122141
29,1071.24,1.05646,0.51469,1.64743,0.98437,0.99038,0.99475,0.91367,0.86063,0.39047,1.61524,0.00120491,0.00120491,0.00120491
30,1107.18,1.07303,0.50239,1.6407,0.99228,0.98827,0.99473,0.92718,0.83684,0.39024,1.61236,0.0011884,0.0011884,0.0011884
31,1143.91,1.04603,0.49148,1.652,0.99046,0.99865,0.995,0.92521,0.82382,0.35684,1.61108,0.0011719,0.0011719,0.0011719
32,1181.61,1.04582,0.48743,1.63591,0.98636,0.99231,0.99471,0.91779,0.85891,0.38356,1.61945,0.0011554,0.0011554,0.0011554
33,1218.44,1.03398,0.48687,1.6395,0.9928,0.99038,0.99494,0.9037,0.94529,0.38891,1.62759,0.00113889,0.00113889,0.00113889
34,1253.77,1.03122,0.48587,1.63633,0.98943,0.99615,0.99475,0.9098,0.89689,0.38195,1.61946,0.00112239,0.00112239,0.00112239
35,1289.22,1.01235,0.47903,1.63311,0.99227,0.98726,0.99488,0.92404,0.81869,0.36573,1.608,0.00110589,0.00110589,0.00110589
36,1325.04,0.99834,0.47042,1.62331,0.98604,0.98654,0.99463,0.92189,0.82043,0.37582,1.60501,0.00108938,0.00108938,0.00108938
37,1359.62,1.0002,0.47996,1.63182,0.99574,0.98462,0.99481,0.92202,0.83861,0.3665,1.60916,0.00107288,0.00107288,0.00107288
38,1395.64,0.99302,0.47704,1.62223,0.99143,0.98462,0.99471,0.92008,0.84634,0.38428,1.61074,0.00105638,0.00105638,0.00105638
39,1430.69,0.99426,0.46483,1.62826,0.98713,0.98269,0.99456,0.91449,0.86415,0.38754,1.6174,0.00103987,0.00103987,0.00103987
40,1466.87,0.97485,0.4541,1.62259,0.97949,0.98654,0.99446,0.89821,0.93909,0.3888,1.61947,0.00102337,0.00102337,0.00102337
41,1501.91,0.96833,0.4691,1.61949,0.99035,0.98655,0.99486,0.92493,0.80153,0.34741,1.60202,0.00100687,0.00100687,0.00100687
42,1537.68,0.96949,0.45516,1.61924,0.98786,0.98846,0.9947,0.92453,0.81425,0.35608,1.60124,0.000990365,0.000990365,0.000990365
43,1572.57,0.97451,0.43946,1.61745,0.98917,0.98846,0.99471,0.90729,0.93789,0.38708,1.61881,0.000973861,0.000973861,0.000973861
44,1608.09,0.95301,0.43196,1.62727,0.99141,0.98654,0.99483,0.90885,0.91144,0.3756,1.62128,0.000957358,0.000957358,0.000957358
45,1643.24,0.95957,0.44497,1.62602,0.99103,0.99231,0.99485,0.92968,0.78624,0.34032,1.59806,0.000940855,0.000940855,0.000940855
46,1678.05,0.94361,0.44528,1.61828,0.99714,0.98269,0.99483,0.91757,0.84568,0.36245,1.60889,0.000924352,0.000924352,0.000924352
47,1713.05,0.92775,0.42687,1.6111,0.99614,0.99185,0.99492,0.92577,0.8047,0.34341,1.60067,0.000907848,0.000907848,0.000907848
48,1749.63,0.93647,0.4342,1.61621,1,0.98961,0.995,0.92066,0.82632,0.33967,1.60142,0.000891345,0.000891345,0.000891345
49,1785.35,0.92538,0.42796,1.61974,0.99232,0.99396,0.99488,0.92619,0.80757,0.34528,1.60099,0.000874842,0.000874842,0.000874842
50,1821.68,0.92515,0.43598,1.61706,0.9934,0.99615,0.99498,0.92713,0.78211,0.32262,1.59698,0.000858338,0.000858338,0.000858338
51,1857.13,0.91445,0.41733,1.61048,0.99421,0.99066,0.99496,0.93414,0.76559,0.33775,1.59216,0.000841835,0.000841835,0.000841835
52,1892.44,0.90878,0.42715,1.61652,0.98472,0.99117,0.99465,0.93606,0.74902,0.34439,1.59156,0.000825332,0.000825332,0.000825332
53,1928.46,0.90092,0.41378,1.60338,0.99428,0.98654,0.99487,0.92928,0.77302,0.3299,1.59457,0.000808828,0.000808828,0.000808828
54,1963.58,0.90909,0.42868,1.60757,0.99167,0.98846,0.99481,0.93161,0.77879,0.33783,1.59594,0.000792325,0.000792325,0.000792325
55,1999.07,0.90672,0.42875,1.62443,0.99415,0.98109,0.99473,0.92576,0.82693,0.35788,1.60007,0.000775822,0.000775822,0.000775822
56,2035.19,0.90051,0.42245,1.61285,0.99665,0.99038,0.99498,0.93255,0.76916,0.33148,1.59363,0.000759318,0.000759318,0.000759318
57,2070.29,0.88373,0.40911,1.60689,0.99232,0.99442,0.9949,0.91991,0.82771,0.33375,1.60046,0.000742815,0.000742815,0.000742815
58,2108.35,0.87604,0.39542,1.60971,0.99304,0.99423,0.99494,0.94139,0.73041,0.31387,1.58723,0.000726312,0.000726312,0.000726312
59,2145.39,0.88064,0.41018,1.60638,0.99807,0.99602,0.995,0.9362,0.76037,0.3222,1.59484,0.000709809,0.000709809,0.000709809
60,2181.48,0.88619,0.40614,1.60955,0.99252,0.98846,0.99484,0.93293,0.7818,0.33687,1.59737,0.000693305,0.000693305,0.000693305
61,2217.48,0.86966,0.3965,1.60577,0.99207,0.99808,0.99494,0.93696,0.74941,0.31386,1.59361,0.000676802,0.000676802,0.000676802
62,2253.41,0.88146,0.40743,1.60736,0.99423,0.99394,0.99496,0.93395,0.75866,0.31655,1.59286,0.000660299,0.000660299,0.000660299
63,2288.34,0.85179,0.3849,1.60876,0.99397,0.99808,0.99498,0.93203,0.80502,0.32277,1.60208,0.000643795,0.000643795,0.000643795
64,2323.49,0.87062,0.40118,1.60657,0.99808,0.99728,0.99498,0.93035,0.79148,0.32149,1.59836,0.000627292,0.000627292,0.000627292
65,2357.77,0.84879,0.38937,1.5964,0.99232,0.99381,0.99494,0.93733,0.74791,0.30419,1.59345,0.000610789,0.000610789,0.000610789
66,2392.46,0.85749,0.38849,1.59489,0.99232,0.99341,0.99494,0.93566,0.76551,0.31402,1.59383,0.000594286,0.000594286,0.000594286
67,2427.01,0.82504,0.38003,1.59487,0.99222,0.99615,0.99488,0.93998,0.74777,0.31247,1.58983,0.000577782,0.000577782,0.000577782
68,2463.31,0.84244,0.39501,1.59236,0.99755,0.99615,0.99498,0.93392,0.74914,0.309,1.58889,0.000561279,0.000561279,0.000561279
69,2499.29,0.83305,0.38209,1.59849,0.99453,0.99615,0.995,0.93879,0.73165,0.30656,1.58618,0.000544776,0.000544776,0.000544776
70,2535.64,0.81565,0.37398,1.59407,0.99717,0.99231,0.99498,0.932,0.76534,0.3077,1.58878,0.000528272,0.000528272,0.000528272
71,2571.2,0.84779,0.38618,1.60243,0.99419,0.98745,0.9949,0.93725,0.76812,0.31963,1.59287,0.000511769,0.000511769,0.000511769
72,2607.1,0.82942,0.37425,1.59848,0.99164,0.99423,0.9949,0.93777,0.73033,0.3021,1.58612,0.000495266,0.000495266,0.000495266
73,2642.75,0.80941,0.37373,1.60092,0.989,0.99423,0.99487,0.94067,0.7297,0.30625,1.58913,0.000478762,0.000478762,0.000478762
74,2677.6,0.8065,0.3689,1.58627,0.99082,0.98846,0.99481,0.93522,0.77571,0.31912,1.59422,0.000462259,0.000462259,0.000462259
75,2712.12,0.81403,0.37394,1.60003,0.99548,0.99615,0.99496,0.94335,0.74497,0.29898,1.58783,0.000445756,0.000445756,0.000445756
76,2746.96,0.81016,0.3675,1.60393,0.99569,0.99615,0.995,0.94192,0.73168,0.29024,1.58638,0.000429253,0.000429253,0.000429253
77,2781.85,0.79745,0.36825,1.59651,1,0.98017,0.99479,0.94047,0.72461,0.30791,1.58416,0.000412749,0.000412749,0.000412749
78,2817.78,0.80319,0.36612,1.59535,0.99986,0.98654,0.99494,0.93791,0.73555,0.29744,1.58592,0.000396246,0.000396246,0.000396246
79,2853.46,0.79781,0.36012,1.60337,0.99615,0.996,0.99498,0.9387,0.7246,0.29597,1.58254,0.000379743,0.000379743,0.000379743
80,2889.53,0.77948,0.36474,1.58727,0.99615,0.99399,0.99498,0.94013,0.73933,0.29868,1.58812,0.000363239,0.000363239,0.000363239
81,2925.57,0.7932,0.35713,1.59546,0.99606,0.99615,0.99494,0.93555,0.74703,0.29983,1.58727,0.000346736,0.000346736,0.000346736
82,2961.43,0.78627,0.35586,1.59502,0.99612,0.98805,0.99492,0.94299,0.71643,0.29874,1.58492,0.000330233,0.000330233,0.000330233
83,2997.44,0.78061,0.3594,1.59069,0.99341,0.99615,0.99494,0.94221,0.71201,0.29423,1.58237,0.000313729,0.000313729,0.000313729
84,3033.65,0.76079,0.34452,1.58434,0.99947,0.99615,0.995,0.94466,0.70304,0.27826,1.57974,0.000297226,0.000297226,0.000297226
85,3069.61,0.78666,0.35662,1.59563,0.9993,0.99615,0.995,0.94651,0.70675,0.2786,1.58024,0.000280723,0.000280723,0.000280723
86,3105.79,0.76421,0.34723,1.58934,0.99807,0.99604,0.995,0.94849,0.70257,0.27893,1.58034,0.00026422,0.00026422,0.00026422
87,3140.92,0.75867,0.3392,1.57824,0.99807,0.9957,0.995,0.94562,0.70608,0.28186,1.58166,0.000247716,0.000247716,0.000247716
88,3176.74,0.73979,0.3397,1.58554,0.99719,0.99808,0.99498,0.94503,0.70805,0.28117,1.58042,0.000231213,0.000231213,0.000231213
89,3211.96,0.73393,0.33127,1.57602,1,0.99082,0.995,0.94568,0.70539,0.28189,1.58092,0.00021471,0.00021471,0.00021471
90,3248,0.75307,0.33707,1.58233,0.99235,0.99776,0.99498,0.94669,0.69559,0.27689,1.57964,0.000198206,0.000198206,0.000198206
91,3334.23,0.70525,0.32048,1.58895,0.99928,0.99808,0.995,0.94371,0.72391,0.2843,1.5849,0.000181703,0.000181703,0.000181703
92,3370.45,0.69871,0.31509,1.58134,0.99354,0.99615,0.99496,0.94064,0.73409,0.28752,1.58602,0.0001652,0.0001652,0.0001652
93,3403.08,0.6822,0.30809,1.58137,0.99615,0.99588,0.99498,0.94034,0.73946,0.28673,1.58869,0.000148696,0.000148696,0.000148696
94,3436.55,0.6783,0.30647,1.58046,0.99808,0.99955,0.995,0.94279,0.71902,0.28307,1.58583,0.000132193,0.000132193,0.000132193
95,3469.55,0.6676,0.30467,1.58531,0.99807,0.99353,0.99498,0.93903,0.72964,0.28307,1.58511,0.00011569,0.00011569,0.00011569
96,3500.95,0.67689,0.30588,1.5804,0.99739,0.99808,0.99498,0.94152,0.70979,0.28006,1.583,9.91865e-05,9.91865e-05,9.91865e-05
97,3534.81,0.66949,0.30329,1.58399,0.99263,0.99615,0.99496,0.94271,0.71072,0.28284,1.58133,8.26832e-05,8.26832e-05,8.26832e-05
98,3569.11,0.63893,0.29019,1.57122,0.99534,0.99808,0.99498,0.93804,0.74102,0.2852,1.58548,6.61799e-05,6.61799e-05,6.61799e-05
99,3602.37,0.66062,0.29808,1.56956,0.99731,0.99615,0.99498,0.94372,0.70188,0.27314,1.58091,4.96766e-05,4.96766e-05,4.96766e-05
100,3635.41,0.65362,0.29938,1.58002,0.99616,0.99758,0.99498,0.94007,0.7213,0.27853,1.58282,3.31733e-05,3.31733e-05,3.31733e-05
